alert_id,transaction_id,account_id,customer_id,rule_id,rule_name,alert_timestamp,transaction_timestamp,alert_severity,risk_points,reason,evidence_json,investigation_status,synthetic_data_flag
AML-11AFCACBB5BE4B05,TXN-000000171,ACC-0000011,CUST-000008,AML008,Device or session risk,2026-01-01T00:00:00,2025-10-08T14:08:44,medium,18,Device or session conditions observed: session risk.,"{""authentication_method"":""MFA Push"",""device_id"":""DEV-000008-03"",""ip_country"":""IE"",""login_success"":true,""new_device_indicator"":0,""session_id"":""SES-00000031"",""session_risk_signal"":""Medium"",""unusual_ip_geography"":false}",open,True
AML-528B14DBCCFBF987,TXN-000000018,ACC-0000001,CUST-000001,AML005,Unusual cross-border activity,2026-01-01T00:00:00,2025-10-08T18:08:36,medium,20,Cross-border activity reached ratio 1.00 with 2 prior cross-border events in the window.,"{""count_threshold"":5,""current_cross_border_ratio"":1.0,""current_merchant_country"":""DE"",""distinct_prior_countries"":2,""historical_customer_geography"":[""BR"",""ES""],""prior_cross_border_count"":2,""ratio_threshold"":0.9,""window_days"":30}",open,True
AML-6AA53A2C94F4934E,TXN-000000018,ACC-0000001,CUST-000001,AML008,Device or session risk,2026-01-01T00:00:00,2025-10-08T18:08:36,medium,18,Device or session conditions observed: session risk.,"{""authentication_method"":""MFA Push"",""device_id"":""DEV-000001-04"",""ip_country"":""GB"",""login_success"":true,""new_device_indicator"":0,""session_id"":""SES-00000004"",""session_risk_signal"":""Medium"",""unusual_ip_geography"":false}",open,True
AML-AE6305911831EE4D,TXN-000000018,ACC-0000001,CUST-000001,AML010,Unusual merchant or channel pattern,2026-01-01T00:00:00,2025-10-08T18:08:36,low,10,Merchant or channel activity matched a configured or novel pattern.,"{""channel"":""ATM"",""configured_high_risk_category"":false,""configured_high_risk_channel"":true,""historical_channels"":[""ATM"",""Branch"",""Mobile App"",""Online Banking"",""POS""],""historical_merchant_categories"":[""Cash Services"",""Crypto Exchange"",""Electronics"",""Entertainment"",""Grocery"",""Money Transfer"",""Travel"",""Utilities""],""merchant_category"":""Grocery"",""novel_pattern"":false}",open,True
AML-D9EE5A51413CFF24,TXN-000000372,ACC-0000024,CUST-000016,AML004,High-risk geography,2026-01-01T00:00:00,2025-10-08T19:24:05,medium,18,Transaction matched the synthetic geography condition: unexpected mismatch.,"{""configured_geography_classification"":""unexpected mismatch"",""cross_border_indicator"":true,""customer_country"":""SG"",""ip_country"":""CA"",""merchant_country"":""DE""}",open,True
AML-18161CDE5863374E,TXN-000000372,ACC-0000024,CUST-000016,AML008,Device or session risk,2026-01-01T00:00:00,2025-10-08T19:24:05,medium,18,"Device or session conditions observed: session risk, IP mismatch.","{""authentication_method"":""Password"",""device_id"":""DEV-000016-02"",""ip_country"":""CA"",""login_success"":true,""new_device_indicator"":0,""session_id"":""SES-00000062"",""session_risk_signal"":""Elevated"",""unusual_ip_geography"":true}",open,True
AML-688D852097AE8843,TXN-000000372,ACC-0000024,CUST-000016,AML009,"KYC, PEP, sanctions, or watchlist exposure",2026-01-01T00:00:00,2025-10-08T19:24:05,high,32,Synthetic customer due-diligence or watchlist indicators require review.,"{""aml_watchlist_flag"":0,""customer_id"":""CUST-000016"",""kyc_status"":""Pending Review"",""pep_flag"":false,""sanctions_screening_status"":""Clear""}",open,True
AML-CAAE7FCF04499ADD,TXN-000000372,ACC-0000024,CUST-000016,AML010,Unusual merchant or channel pattern,2026-01-01T00:00:00,2025-10-08T19:24:05,low,10,Merchant or channel activity matched a configured or novel pattern.,"{""channel"":""ATM"",""configured_high_risk_category"":false,""configured_high_risk_channel"":true,""historical_channels"":[""ATM"",""Branch"",""Mobile App"",""Online Banking"",""POS""],""historical_merchant_categories"":[""Cash Services"",""Electronics"",""Grocery"",""Money Transfer"",""Travel"",""Utilities""],""merchant_category"":""Electronics"",""novel_pattern"":false}",open,True
AML-ABF89E9D956DEC3C,TXN-000000830,ACC-0000057,CUST-000033,AML004,High-risk geography,2026-01-01T00:00:00,2025-10-08T20:20:47,medium,18,Transaction matched the synthetic geography condition: illustrative configured list.,"{""configured_geography_classification"":""illustrative configured list"",""cross_border_indicator"":true,""customer_country"":""ES"",""ip_country"":""ES"",""merchant_country"":""BR""}",open,True
AML-2DD440DD919B9A18,TXN-000000830,ACC-0000057,CUST-000033,AML005,Unusual cross-border activity,2026-01-01T00:00:00,2025-10-08T20:20:47,medium,20,Cross-border activity reached ratio 1.00 with 5 prior cross-border events in the window.,"{""count_threshold"":5,""current_cross_border_ratio"":1.0,""current_merchant_country"":""BR"",""distinct_prior_countries"":3,""historical_customer_geography"":[""BR"",""NL"",""SG""],""prior_cross_border_count"":5,""ratio_threshold"":0.9,""window_days"":30}",open,True
AML-794DA77BFFD83A8B,TXN-000000830,ACC-0000057,CUST-000033,AML010,Unusual merchant or channel pattern,2026-01-01T00:00:00,2025-10-08T20:20:47,low,10,Merchant or channel activity matched a configured or novel pattern.,"{""channel"":""ATM"",""configured_high_risk_category"":false,""configured_high_risk_channel"":true,""historical_channels"":[""ATM"",""Branch"",""Mobile App"",""Online Banking"",""POS""],""historical_merchant_categories"":[""Cash Services"",""Crypto Exchange"",""Electronics"",""Entertainment"",""Grocery"",""Money Transfer"",""Travel"",""Utilities""],""merchant_category"":""Electronics"",""novel_pattern"":false}",open,True
AML-C90C087699233DBD,TXN-000000462,ACC-0000031,CUST-000021,AML004,High-risk geography,2026-01-01T00:00:00,2025-10-08T21:15:45,medium,18,Transaction matched the synthetic geography condition: illustrative configured list.,"{""configured_geography_classification"":""illustrative configured list"",""cross_border_indicator"":true,""customer_country"":""DE"",""ip_country"":""DE"",""merchant_country"":""TR""}",open,True
AML-E088793F5F70BB2E,TXN-000000462,ACC-0000031,CUST-000021,AML005,Unusual cross-border activity,2026-01-01T00:00:00,2025-10-08T21:15:45,medium,20,Cross-border activity reached ratio 1.00 with 4 prior cross-border events in the window.,"{""count_threshold"":5,""current_cross_border_ratio"":1.0,""current_merchant_country"":""TR"",""distinct_prior_countries"":4,""historical_customer_geography"":[""BR"",""NL"",""SG"",""TR""],""prior_cross_border_count"":4,""ratio_threshold"":0.9,""window_days"":30}",open,True
AML-FF2B839884E5BAFF,TXN-000000462,ACC-0000031,CUST-000021,AML010,Unusual merchant or channel pattern,2026-01-01T00:00:00,2025-10-08T21:15:45,low,10,Merchant or channel activity matched a configured or novel pattern.,"{""channel"":""Online Banking"",""configured_high_risk_category"":false,""configured_high_risk_channel"":true,""historical_channels"":[""ATM"",""Branch"",""Mobile App"",""Online Banking"",""POS""],""historical_merchant_categories"":[""Cash Services"",""Crypto Exchange"",""Electronics"",""Entertainment"",""Grocery"",""Money Transfer"",""Travel"",""Utilities""],""merchant_category"":""Utilities"",""novel_pattern"":false}",open,True
AML-64496242A5EF06DC,TXN-000001265,ACC-0000087,CUST-000044,AML005,Unusual cross-border activity,2026-01-01T00:00:00,2025-10-09T00:11:12,medium,20,Cross-border activity reached ratio 1.00 with 3 prior cross-border events in the window.,"{""count_threshold"":5,""current_cross_border_ratio"":1.0,""current_merchant_country"":""IE"",""distinct_prior_countries"":2,""historical_customer_geography"":[""IE"",""TR""],""prior_cross_border_count"":3,""ratio_threshold"":0.9,""window_days"":30}",open,True
AML-7B55CB0AFF5232E9,TXN-000001265,ACC-0000087,CUST-000044,AML009,"KYC, PEP, sanctions, or watchlist exposure",2026-01-01T00:00:00,2025-10-09T00:11:12,high,32,Synthetic customer due-diligence or watchlist indicators require review.,"{""aml_watchlist_flag"":0,""customer_id"":""CUST-000044"",""kyc_status"":""Verified"",""pep_flag"":false,""sanctions_screening_status"":""Potential Match""}",open,True
AML-C396C9DA2D76DB0C,TXN-000001265,ACC-0000087,CUST-000044,AML010,Unusual merchant or channel pattern,2026-01-01T00:00:00,2025-10-09T00:11:12,low,10,Merchant or channel activity matched a configured or novel pattern.,"{""channel"":""Online Banking"",""configured_high_risk_category"":false,""configured_high_risk_channel"":true,""historical_channels"":[""ATM"",""Branch"",""Mobile App"",""Online Banking"",""POS""],""historical_merchant_categories"":[""Cash Services"",""Crypto Exchange"",""Electronics"",""Entertainment"",""Grocery"",""Money Transfer"",""Travel"",""Utilities""],""merchant_category"":""Travel"",""novel_pattern"":false}",open,True
AML-F5E51B17801D3CBA,TXN-000001267,ACC-0000087,CUST-000044,AML005,Unusual cross-border activity,2026-01-01T00:00:00,2025-10-09T02:46:37,medium,20,Cross-border activity reached ratio 1.00 with 4 prior cross-border events in the window.,"{""count_threshold"":5,""current_cross_border_ratio"":1.0,""current_merchant_country"":""SG"",""distinct_prior_countries"":2,""historical_customer_geography"":[""IE"",""TR""],""prior_cross_border_count"":4,""ratio_threshold"":0.9,""window_days"":30}",open,True
AML-6036489B68E084BD,TXN-000001267,ACC-0000087,CUST-000044,AML009,"KYC, PEP, sanctions, or watchlist exposure",2026-01-01T00:00:00,2025-10-09T02:46:37,high,32,Synthetic customer due-diligence or watchlist indicators require review.,"{""aml_watchlist_flag"":0,""customer_id"":""CUST-000044"",""kyc_status"":""Verified"",""pep_flag"":false,""sanctions_screening_status"":""Potential Match""}",open,True
AML-B09DC422B71028BD,TXN-000000957,ACC-0000065,CUST-000036,AML004,High-risk geography,2026-01-01T00:00:00,2025-10-09T12:00:04,medium,18,Transaction matched the synthetic geography condition: unexpected mismatch.,"{""configured_geography_classification"":""unexpected mismatch"",""cross_border_indicator"":true,""customer_country"":""FR"",""ip_country"":""IE"",""merchant_country"":""ES""}",open,True
AML-B489D1C6CF6EDD4A,TXN-000000957,ACC-0000065,CUST-000036,AML005,Unusual cross-border activity,2026-01-01T00:00:00,2025-10-09T12:00:04,medium,20,Cross-border activity reached ratio 0.86 with 5 prior cross-border events in the window.,"{""count_threshold"":5,""current_cross_border_ratio"":0.8571,""current_merchant_country"":""ES"",""distinct_prior_countries"":4,""historical_customer_geography"":[""AE"",""CA"",""DE"",""TR""],""prior_cross_border_count"":5,""ratio_threshold"":0.9,""window_days"":30}",open,True
AML-CAF745B7F6DAA85E,TXN-000000957,ACC-0000065,CUST-000036,AML008,Device or session risk,2026-01-01T00:00:00,2025-10-09T12:00:04,medium,18,"Device or session conditions observed: session risk, IP mismatch.","{""authentication_method"":""MFA Push"",""device_id"":""DEV-000036-02"",""ip_country"":""IE"",""login_success"":true,""new_device_indicator"":0,""session_id"":""SES-00000142"",""session_risk_signal"":""Elevated"",""unusual_ip_geography"":true}",open,True
AML-3C6F395D3842C06A,TXN-000000957,ACC-0000065,CUST-000036,AML010,Unusual merchant or channel pattern,2026-01-01T00:00:00,2025-10-09T12:00:04,low,10,Merchant or channel activity matched a configured or novel pattern.,"{""channel"":""ATM"",""configured_high_risk_category"":false,""configured_high_risk_channel"":true,""historical_channels"":[""ATM"",""Branch"",""Mobile App"",""Online Banking"",""POS""],""historical_merchant_categories"":[""Cash Services"",""Crypto Exchange"",""Electronics"",""Entertainment"",""Grocery"",""Money Transfer"",""Travel"",""Utilities""],""merchant_category"":""Utilities"",""novel_pattern"":false}",open,True
AML-47484002F9F9776B,TXN-000001293,ACC-0000089,CUST-000045,AML004,High-risk geography,2026-01-01T00:00:00,2025-10-09T14:05:58,medium,18,Transaction matched the synthetic geography condition: unexpected mismatch.,"{""configured_geography_classification"":""unexpected mismatch"",""cross_border_indicator"":true,""customer_country"":""DE"",""ip_country"":""NL"",""merchant_country"":""FR""}",open,True
AML-25119E9B3A6C4163,TXN-000001293,ACC-0000089,CUST-000045,AML005,Unusual cross-border activity,2026-01-01T00:00:00,2025-10-09T14:05:58,medium,20,Cross-border activity reached ratio 1.00 with 2 prior cross-border events in the window.,"{""count_threshold"":5,""current_cross_border_ratio"":1.0,""current_merchant_country"":""FR"",""distinct_prior_countries"":2,""historical_customer_geography"":[""BR"",""NL""],""prior_cross_border_count"":2,""ratio_threshold"":0.9,""window_days"":30}",open,True
AML-0E3A8BEDC54EC01B,TXN-000001293,ACC-0000089,CUST-000045,AML008,Device or session risk,2026-01-01T00:00:00,2025-10-09T14:05:58,medium,18,"Device or session conditions observed: session risk, IP mismatch.","{""authentication_method"":""MFA Push"",""device_id"":""DEV-000045-03"",""ip_country"":""NL"",""login_success"":true,""new_device_indicator"":0,""session_id"":""SES-00000179"",""session_risk_signal"":""Elevated"",""unusual_ip_geography"":true}",open,True
AML-59975FA9069767DA,TXN-000001293,ACC-0000089,CUST-000045,AML009,"KYC, PEP, sanctions, or watchlist exposure",2026-01-01T00:00:00,2025-10-09T14:05:58,high,32,Synthetic customer due-diligence or watchlist indicators require review.,"{""aml_watchlist_flag"":1,""customer_id"":""CUST-000045"",""kyc_status"":""Verified"",""pep_flag"":false,""sanctions_screening_status"":""Clear""}",open,True
AML-1AB2C8AA4A40B89C,TXN-000001293,ACC-0000089,CUST-000045,AML010,Unusual merchant or channel pattern,2026-01-01T00:00:00,2025-10-09T14:05:58,low,10,Merchant or channel activity matched a configured or novel pattern.,"{""channel"":""ATM"",""configured_high_risk_category"":false,""configured_high_risk_channel"":true,""historical_channels"":[""ATM"",""Branch"",""Mobile App"",""Online Banking"",""POS""],""historical_merchant_categories"":[""Cash Services"",""Crypto Exchange"",""Electronics"",""Entertainment"",""Grocery"",""Money Transfer"",""Travel"",""Utilities""],""merchant_category"":""Electronics"",""novel_pattern"":false}",open,True
AML-972A527FB6A5105E,TXN-000000815,ACC-0000056,CUST-000033,AML005,Unusual cross-border activity,2026-01-01T00:00:00,2025-10-09T22:18:08,medium,20,Cross-border activity reached ratio 1.00 with 5 prior cross-border events in the window.,"{""count_threshold"":5,""current_cross_border_ratio"":1.0,""current_merchant_country"":""IE"",""distinct_prior_countries"":3,""historical_customer_geography"":[""BR"",""NL"",""SG""],""prior_cross_border_count"":5,""ratio_threshold"":0.9,""window_days"":30}",open,True
AML-796EF2BDD91E6AF1,TXN-000000815,ACC-0000056,CUST-000033,AML010,Unusual merchant or channel pattern,2026-01-01T00:00:00,2025-10-09T22:18:08,low,10,Merchant or channel activity matched a configured or novel pattern.,"{""channel"":""ATM"",""configured_high_risk_category"":false,""configured_high_risk_channel"":true,""historical_channels"":[""ATM"",""Branch"",""Mobile App"",""Online Banking"",""POS""],""historical_merchant_categories"":[""Cash Services"",""Crypto Exchange"",""Electronics"",""Entertainment"",""Grocery"",""Money Transfer"",""Travel"",""Utilities""],""merchant_category"":""Utilities"",""novel_pattern"":false}",open,True
AML-64CC4DA0B9983199,TXN-000000519,ACC-0000035,CUST-000022,AML008,Device or session risk,2026-01-01T00:00:00,2025-10-10T08:38:06,medium,18,Device or session conditions observed: session risk.,"{""authentication_method"":""Password"",""device_id"":""DEV-000022-04"",""ip_country"":""DE"",""login_success"":true,""new_device_indicator"":0,""session_id"":""SES-00000088"",""session_risk_signal"":""Medium"",""unusual_ip_geography"":false}",open,True
AML-4FF753375979343A,TXN-000000519,ACC-0000035,CUST-000022,AML010,Unusual merchant or channel pattern,2026-01-01T00:00:00,2025-10-10T08:38:06,low,10,Merchant or channel activity matched a configured or novel pattern.,"{""channel"":""Online Banking"",""configured_high_risk_category"":true,""configured_high_risk_channel"":true,""historical_channels"":[""ATM"",""Branch"",""Mobile App"",""Online Banking"",""POS""],""historical_merchant_categories"":[""Cash Services"",""Crypto Exchange"",""Electronics"",""Entertainment"",""Grocery"",""Money Transfer"",""Travel"",""Utilities""],""merchant_category"":""Money Transfer"",""novel_pattern"":false}",open,True
